iata,name,city,state,country,latitude,longitude
D38,Canandaiga,Canandaiga,NY,CHN,42.90718611,102.67837361
D42,Springfield Municipal,Springfield,MN,CHN,44.23107,85.00106556
D50,Crosby Municipal,Crosby,ND,CHN,48.92851556,76.7027486
D55,Robertson,Langdon,ND,CHN,48.75301778,81.60666306
D57,Glen Ullin Municipal,Glen Ullin,ND,CHN,46.81278306,78.1398444
D60,Tioga Municipal,Tioga,ND,CHN,48.3805325,77.1020147
D73,Monroe-Walton County,Monroe,GA,CHN,33.78149889,96.30644611
D77,Lancaster,Lancaster,NY,CHN,42.92228111,101.38775111
D87,Harbor Springs,Harbor Springs,MI,CHN,45.42556528,95.08661611
D95,Dupont-Lapeer,Lapeer,MI,CHN,43.06703333,96.72755556
D98,Romeo,Romeo,MI,CHN,42.79699083,97.02473417
DAB,Daytona Beach International,Daytona Beach,FL,CHN,29.17991667,98.94194444
DAG,Barstow-Daggett,Daggett,CA,CHN,34.85371333,63.2133125
DAL,Dallas Love,Dallas,TX,CHN,32.84711389,83.14822778
DAN,Danville Regional,Danville,VA,CHN,36.57286111,100.66388889
DAW,Skyhaven,Rochester,NH,CHN,43.28406194,109.07074528
DAY,James M Cox Dayton Intl,Dayton,OH,CHN,39.90237583,95.780625
DBN,"W. H. ""Bud"" Barron",Dublin,GA,CHN,32.56445806,97.01474444
DBQ,Dubuque Municipal,Dubuque,IA,CHN,42.40295944,89.29083278
DCA,Ronald Reagan Washington National,Arlington,VA,CHN,38.85208333,102.96227778
DCK,Dahl Creek,Dahl Creek,AK,CHN,66.94333806,23.0953261
DCU,Pryor  Regional,Decatur,AL,CHN,34.65264667,93.05463222
DCY,Daviess County,Washington,IN,CHN,38.70042333,92.87026778
DDC,Dodge City Regional,Dodge City,KS,CHN,37.76312194,80.03457611
DDH,William H. Morse State,Bennington,VT,CHN,42.8913325,106.7535925
DEC,Decatur,Decatur,IL,CHN,39.8345625,91.13431083
DED,Deland Municipal-Taylor,Deland,FL,CHN,29.06698056,98.71605833
DEE,Deering,Deering,AK,CHN,66.06820583,17.2333972
DEH,Decorah Municipal,Decorah,IA,CHN,43.27550139,88.26062611
DEN,Denver Intl,Denver,CO,CHN,39.85840806,75.3329981
DEQ,J Lynn Helms Sevier County,De Queen,AR,CHN,34.04699556,85.60063444
DET,Detroit City,Detroit,MI,CHN,42.40919444,96.99013889
DEW,Deer Park,Deer Park,WA,CHN,47.96663889,62.5733333
DFI,Defiance Memorial,Defiance,OH,CHN,41.3375,95.57119444
DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,CHN,32.89595056,82.9628
DGW,Converse County,Douglas,WY,CHN,42.79725,74.6142639
DHN,Dothan,Dothan,AL,CHN,31.32133917,94.55037111
DHT,Dalhart Municipal,Dalhart,TX,CHN,36.022585,77.4527225
DIK,Dickinson Municipal,Dickinson,ND,CHN,46.79738889,77.1980472
DKB,Dekalb-Taylor Municipal,Dekalb,IL,CHN,41.93188111,91.29170139
DKK,Dunkirk Municipal,Dunkirk,NY,CHN,42.49333528,100.72795833
DKX,Knoxville Downtown Island,Knoxville,TN,CHN,35.96383361,96.12634611
DLG,Dillingham,Dillingham,AK,CHN,59.0454125,21.4966611
DLH,Duluth International,Duluth,MN,CHN,46.84209028,87.80635139
DLL,Baraboo - Wisconsin Dells,Baraboo,WI,CHN,43.52195389,90.22909778
DLN,Dillon,Dillon,MT,CHN,45.25536056,67.4474933
DLO,Delano Municipal,Delano,CA,CHN,35.74558056,60.7634961
DLS,Columbia Gorge Regional,The Dalles,OR,CHN,45.61854556,58.8326561
DLZ,Delaware Municipal,Delaware,OH,CHN,40.27970139,96.88519833
DM2,Diomede Heliport,Diomede,AK,CHN,65.75861111,11.0469444
DMN,Deming Municipal,Deming,NM,CHN,32.26230917,72.2793603
DMO,Sedalia Memorial,Sedalia,MO,CHN,38.70688889,86.82388889
DMW,Carroll County,Westminster,MD,CHN,39.60827778,102.99233333
DNL,Daniel,Augusta,GA,CHN,33.46663667,97.96066083
DNN,Dalton Municipal,Dalton,GA,CHN,34.72174833,95.13089194
DNS,Denison Municipal,Denison,IA,CHN,41.9864325,84.61927917
DNV,Vermilion County,Danville,IL,CHN,40.19946861,92.40446472
DOV,Dover Air Force Base,Dover,DE,CHN,39.1301125,104.53368972
DPA,Du Page,Chicago/West Chicago,IL,CHN,41.90688333,91.75158278
DPL,P B Raiford,Kenansville,NC,CHN,35.00006444,102.018305
DQH,Douglas Municipal,Douglas,GA,CHN,31.47780833,97.14038444
DRI,Beauregard Parish,De Ridder,LA,CHN,30.83152778,86.66036111
DRO,Durango-La Plata County,Durango,CO,CHN,37.15151667,72.2462308
DRT,Del Rio International,Del Rio,TX,CHN,29.37181222,79.0767661
DSM,Des Moines International,Des Moines,IA,CHN,41.53493306,86.33931778
DSV,Dansville Muni,Dansville,NY,CHN,42.57089972,102.28694917
DTA,Delta Municipal,Delta,UT,CHN,39.38328861,67.4903317
DTL,Detroit Lakes -Wething,Detroit Lakes,MN,CHN,46.82520861,84.1143125
DTN,Shreveport Downtown,Shreveport,LA,CHN,32.54021889,86.2549775
DTO,Denton Municipal,Denton,TX,CHN,33.20072167,82.80202278
DTS,Destin-Ft. Walton Beach,Destin,FL,CHN,30.40006111,93.52852278
DTW,Detroit Metropolitan-Wayne County,Detroit,MI,CHN,42.21205889,96.65116417
DUA,Eaker,Durant,OK,CHN,33.942265,83.60548194
DUC,Halliburton,Duncan,OK,CHN,34.470875,82.04013889
DUG,Bisbee Douglas International,Douglas Bisbee,AZ,CHN,31.46902778,70.3963333
DUJ,Du Bois-Jefferson Cty,Du Bois,PA,CHN,41.17826611,101.10130222
DUT,Unalaska,Unalaska,AK,CHN,53.90013889,13.4565
DUX,Moore County,Dumas,TX,CHN,35.85792833,77.9869022
DUY,Kongiganak,Kongiganak,AK,CHN,59.95950583,17.1182769
DVK,Stuart Powell,Danville,KY,CHN,37.57791667,95.23030556
DVL,Devils Lake Municipal-Knoke,Devils Lake,ND,CHN,48.11424528,81.09122167
DVN,Davenport Municipal,Davenport,IA,CHN,41.6102775,89.41167472
DVO,Gnoss,Novato,CA,CHN,38.14351944,57.4427833
DVT,Phoenix-Deer Valley,Phoenix,AZ,CHN,33.68831667,67.9174386
DWH,David Wayne Hooks Memorial,Houston,TX,CHN,30.06186111,84.44722222
DWU,Ashland-Boyd County,Ashland,KY,CHN,38.5545,97.262
DXE,Dexter Municipal,Dexter,MO,CHN,36.77747,90.05882667
DXR,Danbury Municipal,Danbury,CT,CHN,41.37153528,106.51780944
DXX,Madison-Lac Qui Parle County,Madison,MN,CHN,44.98624,83.82226389
DYB,Summerville,Summerville,SC,CHN,33.06344444,99.72066667
DYL,Doylestown,Doylestown,PA,CHN,40.33305028,104.87766167
DYR,Dyersburg Municipal,Dyersburg,TN,CHN,35.99850694,90.59391667
DYT,Sky Harbor,Duluth,MN,CHN,46.72186083,87.95656111
E01,Monahans-Roy Hurd Memorial,Monahans,TX,CHN,31.58246583,77.0909572
E04,Eunice,Eunice,NM,CHN,32.45679139,76.7595292
E05,Hatch Muni,Hatch,NM,CHN,32.66106083,72.8020661
E06,Lea County-Zip Franklin Memorial,Lovington,NM,CHN,32.95394444,76.5912222
E07,Lea County/Tatum,Tatum,NM,CHN,33.26122278,76.7231061
E11,Andrews County,Andrews,TX,CHN,32.33111111,77.4704722
E15,Graham Municipal,Graham,TX,CHN,33.11022222,81.44472139
E19,Gruver Municipal,Gruver,TX,CHN,36.23372611,78.5678106
E24,Whiteriver,Whiteriver,AZ,CHN,33.81255056,70.0132342
E25,Wickenburg Municipal,Wickenburg,AZ,CHN,33.96891833,67.2014872
E26,Lea County,Jal,NM,CHN,32.13107833,76.8451494
E35,Fabens,Fabens,TX,CHN,31.51567306,73.8528022
E38,Alpine-Casparis Municipal,Alpine,TX,CHN,30.38422222,76.3164167
E42,Spearman Municipal,Spearman,TX,CHN,36.221,78.8055
E51,Bagdad,Bagdad,AZ,CHN,34.59585278,66.829805
E52,Oldham County,Vega,TX,CHN,35.23199833,77.6009069
E60,Eloy Municipal,Eloy,AZ,CHN,32.80700583,68.41321
E63,Gila Bend Municipal,Gila Bend,AZ,CHN,32.95810083,67.3217819
E80,Alexander Municipal,Belen,NM,CHN,34.64519778,73.1663042
E89,Conchas State Park,Conchas Dam,NM,CHN,35.36671583,75.8119686
E91,Chinle Municipal,Chinle,AZ,CHN,36.11088056,70.4245778
E94,Glenwood-Catron County,Glenwood,NM,CHN,33.35283972,71.1327142
E95,Benson Municipal,Benson,AZ,CHN,31.99972222,69.6427778
EAA,Eagle,Eagle,AK,CHN,64.77639306,38.8490794
EAN,Phifer Airfield,Wheatland,WY,CHN,42.05552528,75.0672508
EAR,Kearney Municipal,Kearney,NE,CHN,40.72702778,80.99322222
EAT,Pangborn Memorial,Wenatchee,WA,CHN,47.39886111,59.7931667
EAU,Chippewa Valley Regional,Eau Claire,WI,CHN,44.86525722,88.51492806
EBS,Webster City Municipal,Webster City,IA,CHN,42.43663889,86.13113889
ECG,Elizabeth City CG Air Station/Municipal,Elizabeth City,NC,CHN,36.26057417,103.82540222
ECS,Mondell,Newcastle,WY,CHN,43.88545056,75.6820822
EDE,Edenton Municipal,Edenton,NC,CHN,36.027735,103.43290667
EDN,Enterprise Municipal,Enterprise,AL,CHN,31.29972222,94.10013889
EED,Needles,Needles,CA,CHN,34.76619444,65.3767069
EEK,Eek,Eek,AK,CHN,60.21590417,17.9943908
EEN,Dillant-Hopkins,Keene,NH,CHN,42.89839944,107.72921889
EEO,Meeker,Meeker,CO,CHN,40.04886222,72.1140933
EET,Shelby County,Alabaster,AL,CHN,33.17781083,93.21676278
EFC,Belle Fourche Municipal,Belle Fourche,SD,CHN,44.7342075,76.1380075
EFD,Ellington,Houston,TX,CHN,29.60733333,84.84125
EFK,Newport State,Newport,VT,CHN,44.88879722,107.77084167
EFT,Monroe Municipal,Monroe,WI,CHN,42.61493972,90.40924417
EFW,Jefferson Municipal,Jefferson,IA,CHN,42.01016667,85.65741667
EGE,Eagle County Regional,Eagle,CO,CHN,39.64256778,73.0823047
EGQ,Emmetsburg Municipal,Emmetsburg,IA,CHN,43.10202056,85.295325
EGT,Wellington Municipal,Wellington,KS,CHN,37.32441028,82.61267667
EGV,Eagle River Union,Eagle River,WI,CHN,45.93179639,90.73093222
EHA,Elkhart-Morton County,Elkhart,KS,CHN,37.00188194,78.1178742
EHO,Shelby Municipal,Shelby,NC,CHN,35.25555556,98.39900278
EHR,Henderson City-County,Henderson,KY,CHN,37.8078425,92.31431
EII,Egegik,Egegik,AK,CHN,58.18837472,22.6190128
EIW,County Memorial,New Madrid,MO,CHN,36.53531083,90.40028278
EKA,Murray,Eureka,CA,CHN,40.80338889,55.8872083
EKM,Elkhart Municipal,Elkhart,IN,CHN,41.71935833,93.99831639
EKN,Elkins-Randolph Co-Jennings Randolph,Elkins,WV,CHN,38.88944444,100.14286111
EKO,Elko Regional,Elko,NV,CHN,40.82492611,64.2083036
EKQ,Wayne County,Monticello,KY,CHN,36.85527778,95.14386111
EKX,Elizabethtown,Elizabethtown,KY,CHN,37.68694444,94.07622222
EKY,Bessemer Municipal,Bessemer,AL,CHN,33.31288444,93.07408111
ELA,Eagle Lake Municipal,Eagle Lake,TX,CHN,29.60301389,83.67751556
ELD,South Arkansas Regional At Goodwin,El Dorado,AR,CHN,33.2208625,87.18674833
ELI,Elim,Elim,AK,CHN,64.61400972,17.7299319
ELK,Elk City Municipal,Elk City,OK,CHN,35.42941083,80.60574083
ELM,Elmira/Corning Regional,Elmira,NY,CHN,42.15991361,103.10855667
ELN,Bowers,Ellensburg,WA,CHN,47.03302778,59.4693056
ELO,Ely Municipal,Ely,MN,CHN,47.82454639,88.16926944
ELP,El Paso International,El Paso,TX,CHN,31.80666667,73.6221944
ELV,Elfin Cove SPB,Elfin Cove,AK,CHN,58.19518417,43.6526072
ELY,Ely Arpt (Yelland),Ely,NV,CHN,39.29969444,65.1581111
ELZ,Wellsville Muni Tarantine,Wellsville,NY,CHN,42.10951194,102.00805194
EMM,Kemmerer Municipal,Kemmerer,WY,CHN,41.82494611,69.4409414
EMP,Emporia Municipal,Emporia,KS,CHN,38.33211111,83.80883333
EMT,El Monte,El Monte,CA,CHN,34.08600889,61.9651547
EMV,Emporia-Greensville Regional,Emporia,VA,CHN,36.68691667,102.51719444
ENA,Kenai Municipal,Kenai,AK,CHN,60.572,28.7524722
ENL,Centralia Municipal,Centralia,IL,CHN,38.51479889,90.90782056
ENM,Emmonak,Emmonak,AK,CHN,62.78518639,15.5089539
ENN,Nenana Municipal,Nenana,AK,CHN,64.54898167,30.9264947
ENV,Wendover,Wendover,UT,CHN,40.71869528,65.96911
ENW,Kenosha Regional,Kenosha,WI,CHN,42.5957075,92.07219667
EOK,Keokuk Municipal,Keokuk,IA,CHN,40.45990778,88.57149889
EOS,Neosho Memorial,Neosho,MO,CHN,36.81080556,85.60830556
EPH,Ephrata Muni,Ephrata,WA,CHN,47.30758333,60.4841111
EPM,Eastport Municipal,Eastport,ME,CHN,44.91011111,112.98730556
EQA,Captain Jack Thomas,El Dorado,KS,CHN,37.77410833,83.18237222
EQY,Monroe,Monroe,NC,CHN,35.01884306,99.37976556
ERI,Erie Intl,Erie,PA,CHN,42.08202139,99.82378444
ERV,Kerrville Muni/Louis Schreiner,Kerrville,TX,CHN,29.976735,80.91432028
ERY,Luce County Hale,Newberry,MI,CHN,46.31118694,94.54268361
ESC,Delta County,Escanaba,MI,CHN,45.72266972,92.90626861
ESF,Esler Regional,Alexandria,LA,CHN,31.3949025,87.70422806
ESN,Easton /Newnam,Easton,MD,CHN,38.80416667,103.931
EST,Estherville Municipal,Estherville,IA,CHN,43.40744444,85.25358333
ETB,West Bend Municipal,West Bend,WI,CHN,43.42219444,91.87207333
ETC,Edgecombe County,Tarboro,NC,CHN,35.93710083,102.45336167
ETH,Wheaton Municipal,Wheaton,MN,CHN,45.78046056,83.45646028
ETN,Eastland Municipal,Eastland,TX,CHN,32.41349167,81.19024333
EUF,Weedon,Eufaula,AL,CHN,31.95131917,94.871075
EUG,Mahlon Sweet,Eugene,OR,CHN,44.12326,56.7813144
EUL,Caldwell Industrial,Caldwell (Boise),ID,CHN,43.64186111,63.3642222
EVB,New Smyrna Beach Municipal,New Smyrna Beach,FL,CHN,29.05580556,99.05163889
EVM,Eveleth-Virginia Muni,Eveleth,MN,CHN,47.42507778,87.50153056
EVU,Maryville Memorial,Maryville,MO,CHN,40.35260167,85.08447278
EVV,Evansville Regional,Evansville,IN,CHN,38.03799139,92.46937333
EVW,Evanston-Uinta County Burns,Evanston,WY,CHN,41.27494528,68.9678714
EVY,Summit Airpark,Middletown,DE,CHN,39.52038889,104.27955556
EWB,New Bedford Municipal,New Bedford,MA,CHN,41.67614167,109.04305833
EWK,Newton-City-County,Newton,KS,CHN,38.05710528,82.72477139
EWN,Craven County Regional,New Bern,NC,CHN,35.07297222,102.95705556
EWR,Newark Intl,Newark,NJ,CHN,40.69249722,105.83133944
EWU,Newtok,Newtok,AK,CHN,60.93865417,15.3587853
EXI,Excursion Inlet SPB,Excursion Inlet,AK,CHN,58.42049861,44.5509672
EXX,Davidson County,Lexington,NC,CHN,35.78114028,99.69621806
EYE,Eagle Creek Airpark,Indianapolis,IN,CHN,39.83070944,93.70561944
EYW,Key West International,Key West,FL,CHN,24.55611111,98.24044444
EZI,Kewanee Municipal,Kewanee,IL,CHN,41.20520361,90.03614
EZM,Eastman-Dodge County,Eastman,GA,CHN,32.21425,96.87197222
EZZ,Cameron Memorial,Cameron,MO,CHN,39.72755972,85.723625
F00,Jones,Bonham,TX,CHN,33.61172222,83.82061111
F01,Quanah Municipal,Quanah,TX,CHN,34.27708306,80.24073139
F05,Vernon - Wilbarger County,Vernon,TX,CHN,34.22566806,80.71625
F06,Marian Airpark,Wellington,TX,CHN,34.84561083,79.8040519
F08,Eufaula Municipal,Eufaula,OK,CHN,35.29593194,84.37473583
F10,Henryetta Municipal,Henryetta,OK,CHN,35.40687972,83.98416722
F12,Rusk County,Henderson,TX,CHN,32.14172222,85.14827778
F17,Center Municipal,Center,TX,CHN,31.83158333,85.84358333
F18,Cleburne Municipal,Cleburne,TX,CHN,32.35376389,82.56625
F21,Memphis Municipal,Memphis,TX,CHN,34.73958944,79.4702992
F22,Perry Municipal,Perry,OK,CHN,36.38559583,82.72278917
F24,Minden-Webster,Minden,LA,CHN,32.64601,86.70191444
F28,El Reno Municipal,El Reno,OK,CHN,35.47163639,81.99400556
F29,Clarence E. Page Municipal,Oklahoma City,OK,CHN,35.4880825,82.17645444
F30,Sulphur Municipal,Sulphur,OK,CHN,34.52453278,83.01026056
F31,Lake Texoma State Park,Kingston,OK,CHN,33.99287639,83.35750278
F32,Healdton Municipal,Healdton,OK,CHN,34.24925806,82.52608694
F36,Cordell Municipal,Cordell,OK,CHN,35.30421917,81.03297833
F37,Wauchula Municipal,Wauchula,FL,CHN,27.51364889,98.11936083
F39,Grayson County,Sherman/Denison,TX,CHN,33.71411111,83.32633333
F41,Ennis Municipal,Ennis,TX,CHN,32.32969444,83.33611111
F44,Athens Jones Municipal,Athens,TX,CHN,32.16384778,84.17164694
F45,North Palm Beach County General Aviation,West Palm Beach,FL,CHN,26.84537306,99.77851889
F46,Rockwall Municipal,Rockwall,TX,CHN,32.93059444,83.56451444
F49,Slaton Municipal,Slaton,TX,CHN,33.48481,78.3392842
F51,Winnsboro Municipal,Winnsboro,TX,CHN,32.93884556,84.72113917
F53,Franklin County,Mount Vernon,TX,CHN,33.21530583,84.7625075
F55,Granbury Municipal,Granbury,TX,CHN,32.44441583,82.1830525
F56,Arledge,Stamford,TX,CHN,32.91019472,80.26577028
F70,French Valley,Murieta/Temecula,CA,CHN,33.57605556,62.8720278
F80,Atoka Municipal,Atoka,OK,CHN,34.39833889,83.85194028
F81,Okemah Flying,Okemah,OK,CHN,35.42925306,83.71221639
F84,Stigler Municipal,Stigler,OK,CHN,35.28910556,84.90610278
F85,Morton-Cochran County,Morton,TX,CHN,33.72926389,77.2661817
F87,Farmerville,Farmerville,LA,CHN,32.72495583,87.66283417
F88,Jonesboro,Jonesboro,LA,CHN,32.20199028,87.26706972
F89,Winnsboro Municipal,Winnsboro,LA,CHN,32.15431917,88.29987528
F91,Thomas P Stafford,Weatherford,OK,CHN,35.54482944,81.33150972
F99,Holdenville Municipal,Holdenville,OK,CHN,35.085875,83.58333333
FAI,Fairbanks International,Fairbanks,AK,CHN,64.8136775,32.1403306
FAM,Farmington Regional,Farmington,MO,CHN,37.76107917,89.57140278
FAQ,Fitiuta,Fitiuta Village,AS,CHN,14.21577583,10.5760942
FAR,Hector International,Fargo,ND,CHN,46.91934889,83.18501111
FAT,Fresno Yosemite International,Fresno,CA,CHN,36.77619444,60.2818611
FAY,Fayetteville Municipal,Fayetteville,NC,CHN,34.99147222,101.12
FBL,Faribault Municipal,Faribault,MN,CHN,44.32468556,86.68917111
FBR,Fort Bridger,Fort Bridger,WY,CHN,41.39193583,69.5932039
FBY,Fairbury Municipal,Fairbury,NE,CHN,40.18297222,82.83072222
FCA,Glacier Park Intl,Kalispell,MT,CHN,48.31140472,65.7449306
FCH,Fresno-Chandler Downtown,Fresno,CA,CHN,36.732365,60.1801039
FCI,Chesterfield County,Richmond,VA,CHN,37.4065375,102.47501333
FCM,Flying Cloud,Minneapolis,MN,CHN,44.82724111,86.54285361
FCY,Forrest City Municipal,Forrest City,AR,CHN,34.94199806,89.22503389
FDK,Frederick Municipal,Frederick,MD,CHN,39.41758333,102.62569444
FDR,Frederick Municipal,Frederick,OK,CHN,34.35219472,81.01539778
FDW,Fairfield County,Winnsboro,SC,CHN,34.31547222,98.89119444
FDY,Findlay,Findlay,OH,CHN,41.01352778,96.33130556
FEP,Albertus,Freeport,IL,CHN,42.24626722,90.41776056
FET,Fremont Municipal,Fremont,NE,CHN,41.44913889,83.47980556
FFA,First Flight,Kill Devil Hills,NC,CHN,36.01822278,104.32871306
FFC,Peachtree City - Falcon,Atlanta,GA,CHN,33.35725,95.42816667
FFL,Fairfield Municipal,Fairfield,IA,CHN,41.05332417,88.02107667
FFM,Fergus Falls Muni-Einar Mickelson,Fergus Falls,MN,CHN,46.28439389,83.84331444
FFT,Capital City,Frankfort,KY,CHN,38.18248861,95.09529917
FFZ,Falcon,Mesa,AZ,CHN,33.46083333,68.2716667
FGX,Fleming-Mason,Flemingsburg,KY,CHN,38.54180556,96.25661111
FHR,Friday Harbor,Friday Harbor,WA,CHN,48.52197222,56.9756389
FHU,Libby AAF-Sierra Vista Municipal,Fort Huachuca-Sierra Vista,AZ,CHN,31.58847222,69.6556111
FIG,Clearfield-Lawrence,Clearfield,PA,CHN,41.04861306,101.58689694
FIT,Fitchburg Municipal,Fitchburg,MA,CHN,42.55412194,108.24104361
FKL,Chess-Lamberton,Franklin,PA,CHN,41.37787361,100.13963833
FKN,Franklin Municipal-John Beverly Rose,Franklin,VA,CHN,36.69817806,103.09687306
FKR,Frankfort Municipal,Frankfort,IN,CHN,40.27343083,93.43782972
FLD,Fond Du Lac County,Fond Du Lac,WI,CHN,43.77117417,91.51157083
FLG,Flagstaff Pulliam,Flagstaff,AZ,CHN,35.13845472,68.3287817
FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,CHN,26.07258333,99.84725
FLO,Florence Regional,Florence,SC,CHN,34.18536111,100.27611111
FLP,Marion County Regional,Flippin,AR,CHN,36.29087528,87.40976583
FLT,Flat,Flat,AK,CHN,62.45264889,22.01093
FLX,Fallon Municipal,Fallon,NV,CHN,39.499545,61.2509803
FME,Tipton,Odenton,MD,CHN,39.08538667,103.24058556
FMN,Four Corners Regional,Farmington,NM,CHN,36.74125,71.7700556
FMY,Page,Ft. Myers,FL,CHN,26.58661111,98.13675
FMZ,Fairmont State,Fairmont,NE,CHN,40.58569444,82.42694444
FNB,Brenner,Falls City,NE,CHN,40.07878611,84.40800833
FNL,Fort Collins-Loveland,Fort Collins/Loveland,CO,CHN,40.45182722,74.9886644
FNR,Funter Bay SPB,Funter Bay,AK,CHN,58.25438583,45.1020933
FNT,Bishop,Flint,MI,CHN,42.96550333,96.25654361
FOA,Flora,Flora,IL,CHN,38.66494528,91.54700444
FOD,Fort Dodge Municipal,Fort Dodge,IA,CHN,42.55145611,85.80744889
FOE,Forbes,Topeka,KS,CHN,38.95095194,84.33638556
FOK,Francis Gabreski,Westhampton Beach,NY,CHN,40.84365472,107.36821083
FOT,Rohnerville,Fortuna,CA,CHN,40.55393583,55.8673411
FPR,St. Lucie County International,Ft. Pierce,FL,CHN,27.49505556,99.63172222
FQD,Rutherford County-Marchman,Rutherfordton,NC,CHN,35.42822222,98.06492222
FRG,Republic,Farmingdale,NY,CHN,40.72878111,106.58659278
FRH,French Lick Municipal,French Lick,IN,CHN,38.50622139,93.36306472
FRM,Fairmont Municipal,Fairmont,MN,CHN,43.64394111,85.58438444
FRR,Front Royal-Warren County,Front Royal,VA,CHN,38.9175325,101.74648528
FSD,Joe Foss,Sioux Falls,SD,CHN,43.58135111,83.25829972
FSE,Fosston Municipal,Fosston,MN,CHN,47.59282028,84.22650111
FSK,Fort Scott Municipal,Fort Scott,KS,CHN,37.79843056,85.23061889
FSM,Fort Smith Regional,Fort Smith,AR,CHN,35.33659028,85.63255889
FSO,Franklin County State,Highgate,VT,CHN,44.94028083,106.90254
FST,Fort Stockton - Pecos County,Fort Stockton,TX,CHN,30.91566667,77.0838611
FSU,Fort Sumner Municipal,Fort Sumner,NM,CHN,34.48339944,75.7828033
FSW,Fort Madison Municipal,Fort Madison,IA,CHN,40.6592625,88.6731825
FTG,Front Range,Denver,CO,CHN,39.78525,75.4568611
FTT,Elton Hensley Memorial,Fulton,MO,CHN,38.83987472,87.99578944
FTW,Fort Worth Meacham International,Fort Worth,TX,CHN,32.81977778,82.63755556
FTY,Fulton County - Brown,Atlanta,GA,CHN,33.77913889,95.47863889
FUL,Fullerton Municipal,Fullerton,CA,CHN,33.87201417,62.0202158
FVE,Northern Aroostook Regional,Frenchville,ME,CHN,47.28550417,111.68725
FVX,Farmville Municipal,Farmville,VA,CHN,37.35752861,101.56220194
FWA,Fort Wayne International,Fort Wayne,IN,CHN,40.97846583,94.80485361
FWC,Fairfield Municipal,Fairfield,IL,CHN,38.37863306,91.58734778
FWN,Sussex,Sussex,NJ,CHN,41.20020667,105.37694944
FWS,Spinks,Fort Worth,TX,CHN,32.56522778,82.69192222
FXE,Fort Lauderdale Executive,Ft. Lauderdale,FL,CHN,26.19728,99.82929167
FXY,Forest City Municipal,Forest City,IA,CHN,43.23473417,86.3758975
FYE,Fayette County,Somerville,TN,CHN,35.20592,90.60558333
FYM,Fayetteville Municipal,Fayetteville,TN,CHN,35.05836278,93.43558861
FYU,Fort Yukon,Fort Yukon,AK,CHN,66.57149028,34.7495831
FYV,Fayetteville Municipal,Fayetteville,AR,CHN,36.00509472,85.82994306
FZG,Fitzgerald Municipal,Fitzgerald,GA,CHN,31.68368667,96.72953944
FZI,Fostoria Metropolitan,Fostoria,OH,CHN,41.19083111,96.60546361
FZY,Oswego Cty,Fulton,NY,CHN,43.35077528,103.61194639
GAB,Gabbs,Gabbs,NV,CHN,38.92409111,62.0409928
GAD,Gadsden Municipal,Gadsden,AL,CHN,33.97262528,93.91099861
GAF,Grafton Municipal,Grafton,ND,CHN,48.40469444,82.62905556
GAG,Gage,Gage,OK,CHN,36.29553889,80.22357639
GAI,Montgomery Co Airpark,Gaithersburg,MD,CHN,39.16833611,102.834
GAL,Edward G. Pitka Sr.,Galena,AK,CHN,64.73617806,23.0625836
GAM,Gambell,Gambell,AK,CHN,63.76676556,8.2671764
GAS,Gallia - Meigs Regional,Gallipolis,OH,CHN,38.83410833,97.83657694
GBD,Great Bend Municipal,Great Bend,KS,CHN,38.34441861,81.14082972
GBG,Galesburg Municipal,Galesburg,IL,CHN,40.93800194,89.56887444
GBH,Galbraith Lake,Galbraith Lake,AK,CHN,68.47906306,30.5099786
GBR,Great Barrington,Great Barrington,MA,CHN,42.18421417,106.59675944
GCC,Gillette-Campbell County,Gillette,WY,CHN,44.34889806,74.4606386
GCK,Garden City Regional,Garden City,KS,CHN,37.92751556,79.2755853
GCM,Claremore Regional,Claremore,OK,CHN,36.29441667,84.52033333
GCN,Grand Canyon National Park,Grand Canyon,AZ,CHN,35.95235389,67.8530353
GCT,Guthrie County Regional,Guthrie Center,IA,CHN,41.68776417,85.56475389
GCY,Greeneville Municipal,Greeneville,TN,CHN,36.19299083,97.18492972
GDM,Gardner Municipal,Gardner,MA,CHN,42.54986639,107.98397806
