siteid,name,latitude,longitude
S93,Cle Elum Municipal,47.18317583,59.115475
S94,Whitman County Memorial,46.8584975,62.5862036
S97,Anderson,48.10486806,60.2793872
SAA,Shively,41.44485944,73.1764736
SAC,Sacramento Executive,38.51252389,58.5065311
SAD,Safford Regional,32.85331278,70.3650292
SAF,Santa Fe Municipal,35.61677778,73.9118611
SAN,San Diego International-Lindbergh,32.73355611,62.8103433
SAR,Sparta Community-Hunter,38.14893833,90.30129028
SAT,San Antonio International,29.53369444,81.53022222
SAV,Savannah International,32.12758333,98.79786111
SAW,Sawyer,46.35361111,92.60416778
SAZ,Staples Municipal,46.38087944,85.19339833
SBA,Santa Barbara Municipal,34.42621194,60.1596267
SBD,San Bernardino International,34.09535361,62.7651258
SBM,Sheboygan County Memorial,43.76949444,92.14841056
SBN,South Bend Regional,41.70895361,93.68152583
SBO,Emanuel County,32.60825,97.63130556
SBP,San Luis Obispo Co-McChesney,35.23705806,59.3576069
SBS,Steamboat Springs,40.51625944,73.1336994
SBU,Blue Earth Municipal,43.59534389,85.90715167
SBX,Shelby,48.54125278,68.1279278
SBY,Salisbury-Ocean City: Wicomico Regional,38.34052611,104.48971194
SCB,Scribner State,41.61033333,83.37013889
SCC,Deadhorse,70.19475583,31.5348392
SCD,Merkel Field Sylacauga Municipal,33.17183583,93.69446222
SCE,University Park,40.851206,102.153698
SCH,Schenectady Cty,42.85245556,106.0711325
SCK,Stockton Metro,37.89426694,58.7613797
SCM,Scammon Bay,61.84454111,14.4262508
SCX,Scott Municipal,36.45569444,95.41425
SD07,Bison Municipal,45.51859778,77.5328958
SD10,Canton Municipal,43.30888889,83.429
SD12,Wilder,44.43080278,82.43881139
SD16,Eureka Municipal,45.79998111,80.3579375
SD18,Flandreau Municipal,44.00386056,83.40689861
SD22,Hoven Municipal,45.25755861,80.20216056
SD28,McLaughlin Municipal,45.79680833,79.2157497
SD32,Murdo Municipal,43.85165639,79.2879189
SD33,Parkston Municipal,43.37915361,82.02881722
SD34,Presho Municipal,43.90637833,79.9629331
SDA,Shenandoah Municipal,40.75148167,84.58652778
SDF,Louisville International-Standiford,38.17438889,94.264
SDL,Scottsdale,33.622875,68.0894667
SDM,Brown  Municipal,32.57230556,63.01975
SDP,Sand Point Municipal,55.31502778,19.4823056
SDY,Sidney-Richland Municipal,47.70685778,75.8074456
SEA,Seattle-Tacoma Intl,47.44898194,57.6906869
SEE,Gillespie,32.82623111,63.0275503
SEF,Sebring  And Industrial Park,27.45640278,98.6576
SEG,Penn Valley,40.82052917,103.13622389
SEM,Craig,32.34394667,93.01219667
SEP,Clark Field Municipal,32.21532333,81.82233278
SER,Freeman Municipal,38.92355361,94.09263444
SET,St Charles County Smart,38.92969444,89.57003889
SEZ,Sedona,34.84862889,68.2115386
SFB,Orlando Sanford,28.77764,98.76251056
SFD,Bob Wiley,43.39058278,80.15743806
SFF,Felts,47.68281806,62.6774417
SFM,Sanford Regional,43.39386111,109.29199972
SFO,San Francisco International,37.61900194,57.6251567
SFQ,Suffolk Municipal,36.68235361,103.39812667
SFY,Tri-Township,42.04581972,89.89239944
SFZ,North Central State,41.92076333,108.50861861
SGF,Springfield-Branson Regional,37.24432611,86.61314194
SGH,Springfield-Beckley Municipal,39.84028194,96.15984944
SGJ,St. Augustine,29.95925,98.66025
SGR,Sugar Land Municipal/Hull,29.62225306,84.34347111
SGS,South St.Paul Municipal,44.85713278,86.96714611
SGT,Stuttgart Municipal,34.60054,88.42542583
SGU,St George Muni,37.09058333,66.4069444
SGY,Skagway,59.46006194,44.6843364
SHD,Shenandoah Valley Regional,38.26384333,101.10356194
SHG,Shungnak,66.88916556,22.8494881
SHH,Shishmaref,66.24956861,13.9104411
SHL,Sheldon Municipal,43.20839361,84.16656694
SHN,Sanderson,47.23355556,56.8524444
SHR,Sheridan County,44.76919556,73.0197206
SHV,Shreveport Regional,32.4466275,86.17440167
SHX,Shageluk,62.69511944,20.4309386
SIG,Fernando Luis Ribas Dominicci,18.45675,113.90116667
SIK,Sikeston Memorial Municipal,36.89888889,90.43825
SIT,Sitka,57.04713806,44.6384017
SIV,Sullivan County,39.1147125,92.55167083
SIY,Siskiyou County,41.78144167,57.5318906
SJC,San Jose International,37.36186194,58.0709911
SJN,St Johns Industrial Air Park,34.51855556,70.62125
SJT,San Angelo Regional /Mathis,31.35775,79.5036944
SJU,Luis Munoz Marin International,18.43941667,113.99816667
SJX,Beaver Island,45.69227778,94.43369444
SKA,Fairchild AFB,47.615058,62.344197
SKI,Sac City Municipal,42.37908333,85.02041667
SKW,Skwentna,61.965295,28.8086339
SKX,Taos Municipal,36.45819,74.3275711
SLB,Storm Lake Municipal,42.59719444,84.75933333
SLC,Salt Lake City Intl,40.78838778,68.0222269
SLE,McNary Fld,44.90952778,56.9975
SLG,Smith,36.19060778,85.50911694
SLK,Adirondack,44.38531,105.79381528
SLN,Salina Municipal,38.7914825,82.34939667
SLO,Salem-Leckrone,38.64287222,91.03581472
SLQ,Sleetmute,61.70931139,22.8442992
SLR,Sulphur Springs Municipal,33.15983333,84.37886111
SMD,Smith,41.14335389,94.84722306
SME,Somerset-Pulaski County,37.05419722,95.38505861
SMF,Sacramento International,38.69542167,58.4092331
SMN,Lemhi County,45.12047778,66.1179897
SMO,Santa Monica Municipal,34.01582194,61.5487039
SMQ,Somerset,40.62599083,105.32975667
SMS,Sumter Municipal,33.99569444,99.6385
SMX,Santa Maria Pub/Capt G Allan Hancock,34.89924833,59.5424175
SNA,John Wayne /Orange Co,33.67565861,62.1317775
SNH,Savannah Hardin County,35.17036,91.78413
SNK,Winston,32.69338667,79.0495475
SNL,Shawnee Municipal,35.35730333,83.05717167
SNP,St. Paul,57.16733333,9.7795556
SNS,Salinas Municipal,36.66279222,58.3936397
SNY,Sidney Municipal,41.10133333,77.0147222
SOP,Moore County,35.23735278,100.60883056
SOV,Seldovia,59.44243917,28.2959497
SOW,Show Low Municipal,34.26527194,69.9945925
SPA,Spartanburg Downtown Memorial,34.91572222,98.0435
SPB,Scappoose Industrial Airpark,45.77250444,57.1376389
SPF,Black Hills-Clyde Ice,44.48022222,76.2231111
SPG,Albert Whitted Municipal,27.76511111,97.37302778
SPH,Springhill,32.98316472,86.58918972
SPI,Capital,39.84395194,90.32238139
SPN,Tinian International Airport,14.996111,325.621384
SPS,Sheppard AFB/Wichita Falls Municipal,33.98879611,81.50810667
SPW,Spencer Municipal,43.16552778,84.79719444
SPX,Houston-Gulf,29.50836111,84.94866667
SQI,Whiteside Co,41.74284139,90.32370972
SQL,San Carlos,37.511855,57.7504764
SRB,Upper Cumberland Regional,36.05593278,94.4692525
SRC,Searcy Municipal,35.21194639,88.262835
SRQ,Sarasota Bradenton International,27.39533333,97.44588889
SRR,Sierra Blanca Regional,33.46285,74.4652492
SRV,Stony River 2,61.789875,23.4118139
SSF,Stinson Municipal,29.3370075,81.52885944
SSI,Malcolm McKinnon,31.1515925,98.60865333
SSQ,Shell Lake Municipal,45.73138139,88.07933806
STC,St Cloud Regional,45.54532417,85.94166333
STE,Stevens Point Municipal,44.54513556,90.46971556
STF,George M Bryan,33.43381667,91.15136194
STJ,Rosecrans Memorial,39.77194444,85.09029444
STK,Crosson,40.6152625,76.7353444
STL,Lambert-St Louis International,38.74768694,89.64001028
STP,St Paul Downtown Holman,44.9344725,86.94000139
STS,Sonoma Co,38.50897694,57.1871197
STT,Cyril E. King,18.33730556,115.02663889
STX,Henry E. Rohlsen,17.70188889,115.20144444
SUA,Witham,27.18169444,99.77891667
SUD,Stroud Municipal,35.78756833,83.34137139
SUE,Door County Cherryland,44.84366222,92.57845889
SUN,Friedman Memorial,43.50484139,65.7034097
SUS,Spirit of St Louis,38.66187028,89.34877
SUT,Brunswick County,33.92925694,101.92500833
SUW,Richard I Bong,46.6897175,87.905345
SUX,Sioux Gateway,42.40260333,83.61563306
SVA,Savoonga,63.68639444,9.5073639
SVC,Grant County,32.63654694,71.8436147
SVE,Susanville Municipal,40.37684111,59.4269967
SVH,Statesville Municipal,35.76526389,99.04326389
SVS,Stevens Village,66.00900528,30.9040847
SWD,Seward,60.12693833,30.5811878
SWF,Stewart,41.50409361,105.89516167
SWO,Stillwater Regional,36.16025194,82.91422972
SWT,Seward Municipal,40.86525806,82.89068694
SWW,Avenger,32.46736806,79.5334492
SXL,Summersville,38.23163889,99.12919444
SXP,Sheldon Point,62.52055556,15.1522222
SXQ,Soldotna,60.47613889,28.9675556
SYF,Cheyenne County Municipal,39.76104833,78.2041586
SYI,Bomar Field-Shelbyville Municipal,35.56009889,93.55750667
SYR,Syracuse-Hancock Intl,43.11118694,103.89368944
SYV,Sylvester,31.55851111,96.10426611
SZP,Santa Paula,34.34722167,60.938785
SZT,Sandpoint,48.29965139,63.4402319
SZY,Robert Sibley,35.20295,91.50163861
T00,Chambers County,29.77,85.33638806
T03,Tuba City,36.09276972,68.6173581
T08,Tomahawk Regional,45.46913889,90.19430556
T18,Brooks County,27.20683333,81.87882917
T28,Lampasas Municipal,31.10672694,81.80399806
T35,Cameron Municipal Airpark,30.87935556,83.02890306
T36,Paul Pittman Memorial,31.14601111,89.831855
T41,La Porte Municipal,29.66925,84.93580556
T44,Trident Basin,57.78083333,27.6086111
T47,Kickapoo Downtown Airpark,33.86122222,81.5095575
T49,Big Spring McMahon-Wrinkle,32.21261111,78.4783611
T53,Robstown-Nueces County,27.77854306,82.30947611
T56,Crockett-Houston County,31.30696111,84.59616944
T57,Garland Heliport,32.887625,83.3163925
T60,Stonewall County,33.17231861,79.8023956
T65,Mid Valley,26.17763889,82.02694444
T69,Sinton-San Patricio County,28.03925,82.45755556
T71,Cuero Municipal,29.08358806,82.73306583
T72,Hearne Municipal,30.87182917,83.37777361
T74,Taylor Municipal,30.57194444,82.55683333
T78,Liberty Municipal,30.07780556,85.30144444
T80,Kleberg County,27.55086111,81.96908167
T82,Gillespie County,30.24369444,81.09047222
T89,Castroville Municipal,29.34192083,81.14909944
T90,Chambers County,29.80411,85.56897694
T97,Calhoun County,28.65405111,83.3186875
TAD,Perry Stokes,37.25937778,75.659325
TAL,Ralph M Calhoun Memorial,65.17439528,27.8906114
TAN,Taunton Municipal,41.87460139,108.98312417
TAZ,Taylorville Municipal,39.53418583,90.67218778
TBN,Forney AAF,37.74163111,87.85926389
TBR,Statesboro Municipal,32.48316667,98.26272222
TCC,Tucumcari Municipal,35.18277806,76.3968147
TCL,Tuscaloosa Municipal,33.2206275,92.38859861
TCS,Truth Or Consequences Municipal,33.23694444,72.72825
TCT,Takotna,62.99270417,23.9318097
TCY,Tracy Municipal,37.68910778,58.5581828
TDF,Person County,36.28489194,101.01577306
TDO,Toledo-Winlock Ed Carlson Memorial,46.47709083,57.19314
TDZ,Toledo Metcalf,41.56487194,96.51773861
TEB,Teterboro,40.85010139,105.93916389
TEL,Perry County Municipal,38.01769694,93.30907
TEW,Mason Jewett,42.56576833,95.57678139
TEX,Telluride Regional,37.95375861,72.09152
TGC,Gibson County,35.93245472,91.15105972
TGI,Tangier Island,37.82513889,104.00222222
THA,Tullahoma Regional,35.38015694,93.75397667
THM,Thompson Falls,47.57493556,64.7156836
THP,Hot Springs County-Thermopolis Municipal,43.65828917,71.7868458
THV,York,39.916995,103.12697389
TIW,Tacoma Narrows,47.26793111,57.4219003
TIX,Space Cost Regional,28.51479944,99.2007725
TKA,Talkeetna,62.3205,29.9063056
TKE,Tenakee SPB,57.77965833,44.7815561
TKI,McKinney Municipal,33.17794778,83.4094725
TKX,Kennett Memorial,36.23087083,89.96533194
TLH,Tallahassee Regional,30.39652778,95.64966667
TLR,Mefford,36.15630556,60.6738333
TLT,Tuluksak,61.09676222,19.0315833
TMA,Henry Tift Myers,31.42879528,96.51212833
TMB,Kendall-Tamiami Executive,25.64788889,99.56722222
TNI,West Tinian,14.99685028,34.3819617
TNP,Twentynine Palms,34.13208528,64.0541681
TNT,Dade Collier T And T,25.86180556,99.103
TNU,Newton Municipal,41.67442972,86.97827083
TOA,Zamperini,33.8033775,61.6604
TOB,Dodge Center,44.018,87.1685
TOC,"Toccoa, R G Le Tourneau",34.59376444,96.7042
TOG,Togiak Village,59.05284222,19.6030661
TOI,Troy Municipal,31.86041667,93.98786111
TOL,Toledo Express,41.58680556,96.19216667
TOP,Philip Billard Municipal,39.0686575,84.37751639
TOR,Torrington Muni,42.0645475,75.8473014
TPA,Tampa International,27.97547222,97.46675
TPF,Peter O. Knight,27.91557833,97.55073917
TPH,Tonopah,38.06020222,62.9128464
TPL,Draughon-Miller Central Texas Regional,31.1525,82.59222222
TPO,Port Alsworth,60.20433333,25.6811272
TQE,Municipal,41.76352778,83.82205556
TQH,Tahlequah Municipal,35.92891667,84.99547222
TQK,Scott City Municipal,38.47427778,79.1150556
TRI,Tri-Cities Regional,36.47521417,97.59257944
TRK,Truckee-Tahoe,39.32004222,59.8604372
TRL,Terrell Municipal,32.71004667,83.73257694
TRM,Desert Resorts Regional,33.62789944,63.8398806
TRX,Trenton Municipal,40.08351333,86.40936528
TSO,Carroll County-Tolson,40.56186833,98.92251389
TSP,Tehachapi Municipal,35.13497222,61.56075
TT01,Pagan Airstrip,18.12444444,34.2313889
TTA,Sanford-Lee County Regional,35.58247222,100.89863889
TTD,Portland-Troutdale,45.54936889,57.5987481
TTF,Monroe Custer,41.93990639,96.56531694
TTN,Trenton-Mercer County,40.27669111,105.18653167
TUL,Tulsa International,36.19837222,84.11175833
TUP,Tupelo Municipal,34.26810833,91.230105
TUS,Tucson International,32.11608333,69.0589722
TVB,Cabool Memorial,37.13244083,87.91603833
TVC,Cherry Capital,44.74144472,94.417765
TVF,Thief River Falls Regional,48.06550028,83.81663917
TVI,Thomasville Municipal,30.90155194,96.11866444
TVK,Centerville Municipal,40.68390306,87.09896667
TVL,Lake Tahoe,38.89388167,60.0046653
TVR,Vicksburg Tallulah Regional,32.35160639,88.97231083
TVY,Tooele Valley,40.6122725,67.6492281
TWF,Joslin Field - Magic Valley,42.48180389,65.5122644
TWM,Richard B. Helgeson,47.049225,88.25485833
TXK,Texarkana Regional-Webb,33.45370806,86.00898
TYL,Taylor,34.45283333,69.8851944
TYQ,Indianapolis Terry,40.03064972,93.7485625
TYR,Tyler Pounds,32.35413889,84.59761389
TYS,McGhee-Tyson,35.81248722,96.00714417
TZR,Bolton,39.90081778,96.86280639
TZT,Belle Plaine Municipal,41.87877778,87.71543056
TZV,Tompkinsville-Monroe County,36.72978,94.34808444
U02,McCarley,43.20925,67.6504139
U03,Buhl Municipal,42.59157139,65.2032822
U05,Riddick,46.31936972,66.6949358
U08,Perkins,36.56803,65.5566867
U10,Preston,42.10690806,68.0874611
U14,Nephi Municipal,39.73884333,68.1283989
U25,Dubois Municipal,43.54834722,70.3097389
U30,Temple Bar,36.02054056,65.6647539
U34,Green River Muni,38.96136167,69.7726381
U36,Aberdeen Municipal,42.92102222,67.1188947
U42,Salt Lake City Municipal 2,40.61954,68.0071142
U43,Monticello,37.937215,70.6534947
U52,Beaver Municipal,38.23071,67.3246503
U55,Panguitch Municipal,37.84523333,67.6081269
U59,Driggs-Reed Memorial,43.74193056,68.9021392
U68,North Big Horn County,44.91167028,71.5544908
U69,Duchesne Municipal,40.19190167,69.6190114
U70,Cascade,44.4937825,63.9837578
U76,Mountain Home Municipal,43.13125278,64.2704056
U77,Spanish Fork-Springville,40.14162139,68.3386875
U82,Council Municipal,44.7498875,63.5531908
U96,Cal Black Memorial,37.44221444,69.4304164
UAO,Aurora State,45.24713889,57.2299444
UBE,Cumberland Municipal,45.50597028,88.01891306
UBS,Columbus-Lowndes County,33.46539667,91.61968361
UBX,Cuba Municipal,38.06877667,88.57114306
UCA,Oneida Cty,43.14511944,104.61614111
UCP,New Castle Muni,41.02533778,99.58662806
UCY,Everett-Stewart,36.38025,91.01452222
UDD,Bermuda Dunes,33.7484375,63.7251867
UDG,Darlington County,34.44919444,100.10963889
UES,Waukesha County,43.04102778,91.76294444
UGN,Waukegan Regional,42.42216,92.13209306
UIL,Quillayute,47.93714444,55.4387503
UIN,Quincy Municipal-Baldwin,39.94262417,88.80554389
UIZ,Berz-Macomb,42.66389361,97.03457417
UKF,Wilkes County,36.22284028,98.9016625
UKI,Ukiah Municipal,39.12595722,56.799145
UKL,Coffey County,38.30248472,84.2750425
UKT,Quakertown,40.43521194,104.61807139
ULM,New Ulm Municipal,44.31957306,85.49769222
ULS,Ulysses,37.60375278,78.6266111
UMP,Indianapolis Metropolitan,39.9352025,93.95504667
UNI,Ohio University,39.21096222,97.76857417
UNK,Unalakleet,63.88835917,19.2010483
UNO,West Plains Municipal,36.87813889,88.09730556
UNU,Dodge County,43.42658333,91.29677778
UNV,University Park,40.84927778,102.15130556
UOS,Franklin County,35.20397028,94.10141111
UOX,University-Oxford,34.38431528,90.46469028
UPP,Upolu,20.26525583,24.1400125
USE,Fulton County,41.61033333,95.87447222
UTS,Huntsville Municipal,30.74688667,84.41283333
UUO,Willow,61.75441667,29.9483361
UUU,Newport State,41.53243972,108.71845611
UUV,Sullivan Regional,38.23343056,88.83566667
UVA,Garner,29.21135028,80.25641694
UWL,New Castle-Henry Co,39.87585167,94.67353194
UYF,Madison County,39.93272694,96.53799639
UZA,Rock Hill Municipal/Bryant,34.98783333,98.94283333
VAK,Chevak,61.53363583,14.4162678
VAY,South Jersey Reg,39.94289056,105.15428056
VBT,Bentonville Municipal,36.34571528,85.780655
VCB,Nut Tree,38.37675167,58.037545
VCT,Victoria Regional,28.85255556,83.08151278
VCV,Southern California Logistic,34.593225,62.6205333
VDI,Vidalia Municipal,32.19255556,97.62805556
VDZ,Valdez,61.13395028,33.75164
VEE,Venetie,67.02269444,33.5862247
VEL,Vernal,40.44090167,70.4900797
VER,Jesse Viertel Memorial,38.94577556,87.31722861
VES,Darke County,40.20441667,95.46808333
VGT,North Las Vegas,36.21166667,64.80425
VHN,Culberson County,31.05784417,75.2161944
VIH,Rolla National,38.12743222,88.2304775
VIQ,Neillsville Municipal,44.55812861,89.48775306
VIS,Visalia Municipal,36.31866667,60.6071111
VJI,Virginia Highlands,36.68711028,97.96666417
VLA,Vandalia Municipal,38.99130556,90.83377778
VLD,Valdosta Regional,30.7825,96.72327778
VMR,Harold Davidson,42.76528917,83.06574528
VNC,Venice Municipal,27.07161111,97.55966667
VNW,Van Wert County,40.86472222,95.39055556
VNY,Van Nuys,34.20980972,61.5100267
VPC,Cartersville,34.12313889,95.15130556
VPS,Eglin Air Force Base,30.48325,93.4746
VPZ,Porter County Municipal,41.45396667,92.99292861
VQQ,Cecil,30.21867306,98.12333556
VQS,Antonio Rivera Rodriguez,18.13551806,114.50817417
VRB,Vero Beach Municipal,27.65555556,99.58205556
VSF,Springfield State/Hartness,43.34362889,107.4826875
VTA,Newark-Heath,40.024675,97.53817806
VTI,Vinton Veterans Memorial Airpark,42.21862611,87.97407194
VTN,Miller,42.85767194,79.452645
VUJ,Stanly County,35.41669472,99.84920444
VUO,Pearson Airpark,45.6204525,57.3435117
VVV,Ortonville Municipal,45.30566472,83.57557722
VYS,Illinois Valley Regional,41.35186806,90.84691583
W04,Ocean Shores Municipal,47.00369806,55.856215
W05,Gettysburg  & Travel Center,39.84092833,102.72584861
W11,Menomonie Municipal - Score,44.89234639,88.13222056
W22,Upshur County Regional,39.00035833,99.72607222
W29,Bay Bridge Industrial,38.97638889,103.67036111
W31,Lunenburg County,36.96015,101.81500139
W33,Friday Harbor,48.53732194,56.9903764
W40,Mt Olive Municipal,35.22224722,101.96220556
W41,Crisfield Municipal,38.01679028,104.17117944
W44,Asheboro Municipal,35.6538825,100.1049575
W45,Luray Caverns,38.66705556,101.49941667
W66,Warrenton-Fauquier,38.58704667,102.28861611
W78,William M Tuck,36.710045,101.15197972
W95,Ocracoke Island,35.10117083,104.03404722
W96,New Kent County,37.50320139,102.87447306
W97,Middle Peninsula Regional,37.52122778,103.2353175
W99,Grant County,38.99419444,100.85561111
WA10,Grove,45.62777778,57.5958333
WA21,Grand Coulee Dam,47.92348361,60.9194211
WA31,Whidbey Air Park,48.01814917,57.5615211
WA43,Odessa Municipal,47.3582025,61.3266736
WAY,Greene Cty,39.900075,99.86688333
WBB,Stebbins,63.51591972,17.7172606
WBQ,Beaver,66.36155056,32.5987814
WBW,Wilkes-Barre Wyoming Valley,41.29717222,104.14879444
WCR,Chandalar Lake,67.50451667,31.5167778
WDG,Enid Woodring Municipal,36.37920333,82.20888778
WDR,Winder,33.98227778,96.33191667
WHP,Whiteman,34.25932528,61.5865669
WJF,General Wm. J. Fox Airfield,34.74095944,61.7810511
WLD,Strother,37.16861556,82.96247806
WLK,Selawik,66.60002778,20.0138056
WLW,Willows-Glenn County,39.51635389,57.7824894
WMC,Winnemucca Municipal,40.89661111,62.1941111
WMO,White Mountain,64.68919444,16.5874444
WNA,Napakiak,60.69118917,18.0304839
WRG,Wrangell,56.48432583,47.6301758
WRL,Worland Muni,43.96571306,72.0491692
WSM,Wiseman,67.40457333,29.8772583
WSN,South Naknek 2,58.70343611,22.9917489
WST,Westerly State,41.34961694,108.19662222
WTK,Noatak,67.56208333,17.0247222
WVI,Watsonville Municipal,36.93573,58.2103822
WVL,Waterville-Robert Lafleur,44.53325,110.32447222
WWD,Cape May Cty,39.00850694,105.09172611
WWR,West Woodward,36.4367025,80.4790025
WYS,Yellowstone,44.68839917,68.8823625
X01,Everglades,25.84871167,98.60992056
X06,Arcadia Municipal,27.19199444,98.16269528
X07,Lake Wales Municipal,27.89380556,98.37961111
X10,Belle Glade Municipal,26.70089833,99.33772028
X14,Labelle Municipal,26.74423278,98.56742444
X16,Vandenberg,28.01398389,97.65472083
X21,Arthur Dunn Airpark,28.62234556,99.164305
X23,Umatilla Municipal,28.922765,98.34825889
X26,Sebastian Municipal,27.81280389,99.50439167
X35,Dunnellon/Marion Co.,29.06177778,97.62341667
X40,Inverness,28.80859639,97.68351833
X44,Watson Island Base,25.77833333,99.82972222
X46,Opa-Locka West,25.94898194,99.57661306
X47,Flagler County,29.46738889,98.79366667
X51,Homestead General Aviation,25.49872139,99.44577472
X59,Valkaria,27.96196472,99.44022444
X60,Williston Municipal,29.35422,97.52711806
X63,Humacao,18.13801667,114.1992825
X66,Charlotte Amalie Harbor Seaplane Base,18.33856722,115.05929889
X67,Christiansted Harbor Seaplane Base,17.74719528,115.29513556
X95,Diego Jimenez Torres,18.30800972,114.33817194
X96,Cruz Bay Harbor Seaplane Base,18.33689833,115.20041694
XNA,Northwest Arkansas Regional,36.28186944,85.69318889
XVG,Longville Municipal,46.99016361,85.79599778
Y03,Springfield Municipal,42.87999833,82.09882028
Y14,Marv Skie-Lincoln County,43.45747694,83.19800472
Y15,Cheboygan City-County,45.65371028,95.48072694
Y19,Mandan Municipal,46.76823667,79.1056567
Y27,Standing Rock,46.06638556,79.3651508
Y31,West Branch Community,44.244825,95.82019528
Y37,Park River Municipal,48.39443778,82.21852111
Y47,New Hudson,42.50311694,96.37628333
Y50,Wautoma Municipal,44.04162556,90.69551306
Y51,Viroqua Municipal,43.57913917,89.09903667
Y55,Crandon Municipal,45.51662972,91.06655306
Y63,Elbow Lake Municipal,45.98607111,84.00800139
Y66,Drummond Island,46.00931139,96.25606583
Y68,Tracy Municipal,44.24995694,84.39554611
Y70,Ionia County,42.93769972,94.93933278
Y74,Hankins,47.93640083,77.8578858
Y83,Sandusky City,43.45418694,97.15061972
Y93,Atlanta Municipal,45.00000833,95.86666333
YAK,Yakutat,59.50336056,40.3397739
YAP,Yap International,9.5167,318.1
YIP,Willow Run,42.2379275,96.46959111
YKM,Yakima Air Terminal,46.56816972,59.4559406
YKN,Chan Gurney Municipal,42.91669444,82.61405556
YNG,Youngstown-Warren Regional,41.26073556,99.32090333
YUM,Yuma MCAS-Yuma International,32.65658333,65.3940278
Z08,Ofu,14.18435056,10.3299764
Z09,Kasigluk,60.87202194,17.4751906
Z13,Akiachak,60.90453167,18.57909
Z17,Ophir,63.1460375,23.470135
Z40,Goose Bay,61.39445139,30.1544444
Z55,Lake Louise,62.29368944,33.4205781
Z73,Nelson Lagoon,56.00753611,18.8396328
Z84,Clear,64.30120361,30.8798564
Z91,Birch Creek,66.27399583,34.1759619
Z95,Cibecue,34.00333333,69.5558333
ZEF,Elkin Municipal,36.28002361,99.21393139
ZER,Schuylkill Cty/Joe Zerbey,40.70644889,103.62685333
ZPH,Zephyrhills Municipal,28.22806472,97.84408361
ZUN,Black Rock,35.08322694,71.2082231
ZZV,Zanesville Municipal,39.94445833,98.10789472
